sample_id	cluster_id	size	mean	std
313935-TP2-1	84	1	0.5000000000000003	0.2915475947422644
313935-TP	84	1	0.5000000000000003	0.2915475947422644
313935-TC	84	1	0.5000000000000003	0.2915475947422644
313935-S	85	1	0.7378904648998683	0.19201044190316852
313935-TC1-2	85	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	85	1	0.5000000000000003	0.2915475947422644
313935-TP	85	1	0.5000000000000003	0.2915475947422644
313935-TC	85	1	0.6997792719968834	0.2125148130997215
313935-S	86	1	0.7119101724590687	0.20954672403377708
313935-TC1-2	86	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	86	1	0.5000000000000003	0.2915475947422644
313935-TP	86	1	0.5000000000000003	0.2915475947422644
313935-TC	86	1	0.5000000000000003	0.2915475947422644
313935-S	87	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	87	1	0.7367792690912156	0.20199939621775603
313935-TP2-1	87	1	0.5000000000000003	0.2915475947422644
313935-TP	87	1	0.5000000000000003	0.2915475947422644
313935-TC	87	1	0.5000000000000003	0.2915475947422644
313935-S	88	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	88	1	0.7702012164471437	0.18761688989927355
313935-TP2-1	88	1	0.5000000000000003	0.2915475947422644
313935-TP	88	1	0.5000000000000003	0.2915475947422644
313935-TC	88	1	0.5000000000000003	0.2915475947422644
313935-S	89	1	0.6863234587422279	0.21107962925999027
313935-TC1-2	89	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	89	1	0.5000000000000003	0.2915475947422644
313935-TP	89	1	0.5000000000000003	0.2915475947422644
313935-TC	89	1	0.5000000000000003	0.2915475947422644
313935-S	90	1	0.7328558094587373	0.20238453876973123
313935-TC1-2	90	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	90	1	0.5000000000000003	0.2915475947422644
313935-TP	90	1	0.5000000000000003	0.2915475947422644
313935-TC	90	1	0.5000000000000003	0.2915475947422644
313935-S	91	1	0.6830246538983749	0.2132313631795934
313935-TC1-2	91	1	0.7679195434945659	0.18248480683384602
313935-TP2-1	91	1	0.5000000000000003	0.2915475947422644
313935-TP	91	1	0.5000000000000003	0.2915475947422644
313935-TC	91	1	0.8443053255251182	0.14030488611242092
313935-S	92	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	92	1	0.7613235585546024	0.1900037392940667
313935-TP2-1	92	1	0.5000000000000003	0.2915475947422644
313935-TP	92	1	0.5000000000000003	0.2915475947422644
313935-TC	92	1	0.5000000000000003	0.2915475947422644
313935-S	93	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	93	1	0.6830243385015295	0.22280279389192603
313935-TP2-1	93	1	0.5000000000000003	0.2915475947422644
313935-TP	93	1	0.5000000000000003	0.2915475947422644
313935-TC	93	1	0.5000000000000003	0.2915475947422644
313935-S	94	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	94	1	0.6830243385015295	0.22280279389192603
313935-TP2-1	94	1	0.5000000000000003	0.2915475947422644
313935-TP	94	1	0.5000000000000003	0.2915475947422644
313935-TC	94	1	0.5000000000000003	0.2915475947422644
313935-S	95	1	0.5000000000000003	0.2915475947422644
313935-TC1-2	95	1	0.5000000000000003	0.2915475947422644
313935-TP2-1	95	1	0.5000000000000003	0.2915475947422644
313935-TP	95	1	0.6918223683558762	0.2113739315688191
313935-TC	95	1	0.5000000000000003	0.2915475947422644
